日期,销量,浏览量,转化率,视频个数,直播个数,热推达人数,filename
20240420,2500~5000,34790,5%~10%,134,111,312,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240421,1000~2500,27151,5%~10%,132,93,306,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240422,2500~5000,30875,5%~10%,131,114,338,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240423,2500~5000,32729,5%~10%,57,146,317,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240424,1000~2500,26535,5%~10%,135,37,302,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240425,1000~2500,22323,5%~10%,105,0,302,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240426,1000~2500,22068,5%~10%,108,6,286,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240427,1000~2500,25150,5%~10%,116,2,268,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240428,1000~2500,26498,5%~10%,112,5,267,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240429,1000~2500,28987,5%~10%,109,4,281,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240430,1000~2500,21867,5%~10%,119,1,245,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240501,1000~2500,24377,5%~10%,113,0,232,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240502,1000~2500,25609,5%~10%,83,1,250,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240503,1000~2500,20452,5%~10%,106,3,238,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240504,1000~2500,20078,5%~10%,75,4,237,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240505,1000~2500,24177,5%~10%,54,6,257,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240506,1000~2500,24088,5%~10%,116,20,298,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240507,1000~2500,22211,10%~15%,86,9,314,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240508,1000~2500,22013,5%~10%,88,3,335,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240509,1000~2500,22023,10%~15%,85,4,317,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240510,1000~2500,23820,5%~10%,86,8,305,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240511,1000~2500,21737,5%~10%,80,12,301,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240512,1000~2500,29415,5%~10%,83,11,249,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240513,1000~2500,24570,5%~10%,74,13,299,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240514,1000~2500,21541,5%~10%,63,12,282,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240515,1000~2500,23757,5%~10%,62,13,293,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240516,1000~2500,18701,5%~10%,70,14,289,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240517,1000~2500,24014,5%~10%,57,11,279,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240518,1000~2500,15320,5%~10%,39,13,268,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240519,1000~2500,18565,5%~10%,36,16,266,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240520,1000~2500,14859,10%~15%,31,16,268,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240521,1000~2500,15759,5%~10%,26,18,267,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240522,1000~2500,16134,5%~10%,19,11,248,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240523,1000~2500,16117,5%~10%,15,18,251,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240524,1000~2500,25867,5%~10%,8,10,249,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240525,1000~2500,26783,5%~10%,5,14,262,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240526,1000~2500,19727,5%~10%,5,2,218,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240527,1000~2500,16314,5%~10%,3,0,242,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240528,1000~2500,12975,5%~10%,1,0,232,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240529,1000~2500,12477,10%~15%,1,0,248,达多多_商品总体销量历史_脆升升香脆薯条20g_20包小包装休闲零食小吃休闲食品解馋小零食
20240301,1000~2500,6759,15%~20%,51,13,438,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240302,1000~2500,7850,15%~20%,55,13,916,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240303,1000~2500,8662,20%~25%,47,14,6176,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240304,1000~2500,9651,20%~25%,44,15,3895,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240305,1000~2500,6983,20%~25%,62,16,6810,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240306,1000~2500,5096,20%~25%,47,15,5254,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240307,500~750,3901,15%~20%,55,15,3261,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240308,500~750,3523,10%~15%,43,11,1561,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240309,250~500,3005,10%~15%,45,12,766,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240310,100~250,3226,5%~10%,39,15,624,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240311,250~500,3764,10%~15%,34,16,411,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240312,100~250,2340,5%~10%,37,9,490,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240313,100~250,2479,5%~10%,32,8,314,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240314,100~250,4052,0~5%,35,8,157,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240315,100~250,3092,5%~10%,31,6,238,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240316,100~250,1682,5%~10%,24,7,144,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240317,100~250,2235,5%~10%,22,7,106,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240318,100~250,2146,5%~10%,20,8,108,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240319,100~250,2099,5%~10%,17,7,120,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240320,100~250,2038,5%~10%,16,5,99,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240321,100~250,1748,5%~10%,14,6,116,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240322,100~250,1493,10%~15%,8,7,81,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240323,75~100,1215,5%~10%,15,4,72,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240324,0,0,-,0,0,0,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240325,0,0,-,0,0,0,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240326,75~100,1084,5%~10%,8,3,110,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240327,500~750,2808,15%~20%,3,9,173,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240328,1000~2500,5412,25%~30%,6,10,190,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240329,750~1000,4180,20%~25%,7,13,183,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240330,1000~2500,5731,15%~20%,5,8,188,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240331,750~1000,4441,20%~25%,9,7,322,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240401,1000~2500,6227,15%~20%,10,11,343,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240402,1000~2500,6467,20%~25%,11,13,714,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240403,1000~2500,10034,15%~20%,15,10,767,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240404,1000~2500,7640,10%~15%,10,6,850,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240405,750~1000,6018,15%~20%,15,11,1012,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240406,250~500,3788,5%~10%,13,14,687,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240407,750~1000,4432,15%~20%,12,14,576,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240408,1000~2500,5612,15%~20%,11,22,489,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240409,1000~2500,5905,15%~20%,17,18,467,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240410,7500~1w,29289,30%+,18,23,533,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240411,750~1000,6978,10%~15%,23,10,753,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240412,0~25,1218,0~5%,21,11,468,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240413,2500~5000,10090,25%~30%,22,8,412,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240414,7500~1w,38971,20%~25%,30,11,545,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240415,2500~5000,18745,20%~25%,31,9,377,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240416,0~25,1679,0~5%,36,14,382,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240417,2500~5000,21747,15%~20%,39,10,375,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240418,0~25,2321,0~5%,33,11,356,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240419,1000~2500,7902,15%~20%,28,8,353,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240420,500~750,6932,10%~15%,28,7,239,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240421,500~750,5606,5%~10%,23,0,0,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240422,500~750,7040,10%~15%,23,0,1,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240423,750~1000,8866,10%~15%,17,0,0,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240424,500~750,5789,10%~15%,20,0,1,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240425,500~750,4326,10%~15%,13,0,0,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240426,500~750,3998,15%~20%,9,0,1,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240427,1000~2500,5925,15%~20%,12,0,2,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240428,1000~2500,9776,20%~25%,6,0,2,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240429,2500~5000,16540,20%~25%,6,0,81,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240430,5000~7500,21445,20%~25%,12,0,208,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240501,2500~5000,16604,20%~25%,32,0,202,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240502,5000~7500,21105,25%~30%,32,0,194,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240503,5000~7500,23278,25%~30%,43,0,273,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240504,7500~1w,35327,25%~30%,73,0,350,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240505,7500~1w,31363,20%~25%,80,0,289,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240506,2500~5000,24989,15%~20%,96,3,295,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240507,1000~2500,11458,5%~10%,106,2,227,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240508,1000~2500,15388,5%~10%,75,4,318,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240509,1000~2500,16863,10%~15%,97,6,1722,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240510,1000~2500,12782,10%~15%,81,3,2952,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240511,750~1000,8255,10%~15%,80,4,1979,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240512,1000~2500,7520,15%~20%,67,2,1268,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240513,2500~5000,14814,15%~20%,67,7,2413,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240514,2500~5000,21605,20%~25%,51,5,1393,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240515,2500~5000,21042,20%~25%,60,2,1301,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240516,2500~5000,18076,20%~25%,65,2,1381,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240517,2500~5000,17381,15%~20%,56,2,1573,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240518,2500~5000,13576,15%~20%,21,3,1253,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240519,2500~5000,13646,15%~20%,17,1,1424,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240520,2500~5000,13498,20%~25%,11,0,1170,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240521,2500~5000,14194,15%~20%,10,0,1168,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240522,2500~5000,14964,15%~20%,5,1,884,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240523,2500~5000,13168,15%~20%,8,3,854,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240524,1000~2500,11225,15%~20%,7,2,899,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240525,1000~2500,11576,15%~20%,5,2,1758,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240526,1000~2500,10937,15%~20%,5,0,1173,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240527,1000~2500,11606,15%~20%,6,0,419,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240528,2500~5000,14643,20%~25%,3,0,1227,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240529,2500~5000,14682,15%~20%,4,0,1093,达多多_商品总体销量历史_臭宝方便速食螺蛳粉爆爆浓汤大片腐竹330g×1袋广西特产螺狮粉
20240301,7500~1w,102413,5%~10%,0,54,110,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240302,5000~7500,98575,5%~10%,1,50,112,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240303,2500~5000,52152,0~5%,2,46,94,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240304,2500~5000,59379,5%~10%,2,51,92,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240305,7500~1w,92055,5%~10%,2,52,89,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240306,2500~5000,43606,5%~10%,2,49,91,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240307,2500~5000,58677,5%~10%,2,41,75,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240308,2500~5000,50597,5%~10%,4,49,74,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240309,1000~2500,35217,5%~10%,3,30,62,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240310,1000~2500,41993,5%~10%,2,31,74,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240311,2500~5000,64428,5%~10%,4,36,69,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240312,2500~5000,41092,5%~10%,1,34,77,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240313,7500~1w,127770,5%~10%,3,45,81,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240314,2500~5000,82679,5%~10%,0,46,87,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240315,500~750,13048,5%~10%,1,30,75,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240316,1000~2500,25028,5%~10%,1,44,84,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240317,2500~5000,41006,5%~10%,0,37,90,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240318,1000~2500,24283,5%~10%,0,33,97,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240319,1000~2500,34938,0~5%,0,48,84,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240320,1000~2500,24044,5%~10%,1,31,77,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240321,1000~2500,26856,5%~10%,2,42,86,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240322,2500~5000,48405,5%~10%,2,38,66,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240323,1000~2500,36326,5%~10%,3,36,56,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240324,1000~2500,27922,0~5%,2,21,47,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240325,2500~5000,70062,0~5%,3,44,68,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240326,1000~2500,30244,0~5%,2,42,84,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240327,1000~2500,31060,5%~10%,2,44,100,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240328,5000~7500,81397,5%~10%,3,44,84,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240329,1000~2500,26116,5%~10%,3,40,86,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240330,1000~2500,19355,5%~10%,2,23,57,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240331,1000~2500,17910,5%~10%,1,37,71,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240401,1000~2500,26513,5%~10%,2,36,66,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240402,2500~5000,39559,5%~10%,2,39,76,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240403,1000~2500,19546,5%~10%,3,34,68,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240404,500~750,9527,5%~10%,3,20,53,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240405,2500~5000,37966,5%~10%,2,24,60,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240406,750~1000,27085,0~5%,1,26,60,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
