日期,销量,浏览量,转化率,视频个数,直播个数,热推达人数,filename
20240520,1w~2.5w,22849,30%+,244,11,2820,达多多_商品总体销量历史_ 【8.8_30条】银丝抹布钢丝洗碗布不沾油去污厨房灶台洗锅清洗双面
20240521,1w~2.5w,22046,30%+,255,6,7038,达多多_商品总体销量历史_ 【8.8_30条】银丝抹布钢丝洗碗布不沾油去污厨房灶台洗锅清洗双面
20240522,1w~2.5w,17036,30%+,205,10,10626,达多多_商品总体销量历史_ 【8.8_30条】银丝抹布钢丝洗碗布不沾油去污厨房灶台洗锅清洗双面
20240523,1w~2.5w,17308,30%+,175,8,5752,达多多_商品总体销量历史_ 【8.8_30条】银丝抹布钢丝洗碗布不沾油去污厨房灶台洗锅清洗双面
20240524,1w~2.5w,15281,30%+,151,9,2938,达多多_商品总体销量历史_ 【8.8_30条】银丝抹布钢丝洗碗布不沾油去污厨房灶台洗锅清洗双面
20240525,2.5w~5w,20701,30%+,126,7,2873,达多多_商品总体销量历史_ 【8.8_30条】银丝抹布钢丝洗碗布不沾油去污厨房灶台洗锅清洗双面
20240526,2.5w~5w,24440,30%+,96,0,10444,达多多_商品总体销量历史_ 【8.8_30条】银丝抹布钢丝洗碗布不沾油去污厨房灶台洗锅清洗双面
20240527,1w~2.5w,17643,30%+,92,0,11767,达多多_商品总体销量历史_ 【8.8_30条】银丝抹布钢丝洗碗布不沾油去污厨房灶台洗锅清洗双面
20240528,1w~2.5w,15740,30%+,62,0,9486,达多多_商品总体销量历史_ 【8.8_30条】银丝抹布钢丝洗碗布不沾油去污厨房灶台洗锅清洗双面
20240529,1w~2.5w,15726,30%+,51,0,9604,达多多_商品总体销量历史_ 【8.8_30条】银丝抹布钢丝洗碗布不沾油去污厨房灶台洗锅清洗双面
20240301,500~750,4840,10%~15%,86,48,10234,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240302,750~1000,6126,10%~15%,84,56,9483,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240303,750~1000,6219,10%~15%,80,42,13979,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240304,500~750,4803,10%~15%,74,43,13875,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240305,750~1000,5481,10%~15%,83,49,15813,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240306,500~750,5728,10%~15%,80,43,19239,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240307,750~1000,6392,10%~15%,86,64,12823,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240308,500~750,6225,10%~15%,85,60,5761,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240309,500~750,5405,10%~15%,77,60,3756,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240310,1000~2500,7323,10%~15%,81,54,5197,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240311,1000~2500,9562,25%~30%,79,56,7683,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240312,1000~2500,10720,20%~25%,84,43,9021,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240313,1000~2500,9592,10%~15%,85,51,4636,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240314,1000~2500,8635,10%~15%,90,46,2616,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240315,1000~2500,11538,10%~15%,92,38,2238,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240316,1000~2500,8209,15%~20%,99,40,2470,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240317,1000~2500,10130,15%~20%,106,43,5398,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240318,1000~2500,10311,15%~20%,109,58,4840,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240319,1000~2500,9426,15%~20%,136,65,3973,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240320,1000~2500,12949,15%~20%,134,52,3832,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240321,1000~2500,9968,15%~20%,151,45,4219,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240322,1000~2500,10560,15%~20%,149,50,5417,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240323,1000~2500,10793,15%~20%,165,44,5656,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240324,1000~2500,10781,15%~20%,164,52,7873,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240325,1000~2500,10667,15%~20%,164,51,8306,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240326,1000~2500,11027,15%~20%,185,49,11420,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240327,1000~2500,9895,15%~20%,188,55,15641,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240328,1000~2500,9007,10%~15%,195,77,13590,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240329,2500~5000,9725,25%~30%,207,73,14539,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240330,2500~5000,18486,20%~25%,214,81,9389,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240331,2500~5000,17964,15%~20%,204,74,10652,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240401,1000~2500,12769,15%~20%,226,73,10916,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240402,1000~2500,12894,15%~20%,237,94,19763,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240403,1000~2500,11065,15%~20%,224,107,20984,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240404,1000~2500,10284,15%~20%,232,95,31838,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240405,1000~2500,11342,20%~25%,236,107,18676,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240406,1000~2500,11068,15%~20%,219,101,18886,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240407,1000~2500,11974,15%~20%,218,115,16130,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240408,2500~5000,10826,20%~25%,224,112,11551,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240409,2500~5000,11530,25%~30%,224,110,10794,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240410,2500~5000,12493,20%~25%,224,107,11886,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240411,1000~2500,11479,15%~20%,215,101,13675,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240412,1000~2500,11739,15%~20%,220,103,16583,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240413,1000~2500,13013,15%~20%,230,103,10341,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240414,2500~5000,13572,15%~20%,233,107,10039,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240415,1000~2500,12682,15%~20%,195,104,11546,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240416,1000~2500,13370,15%~20%,232,112,8428,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240417,1000~2500,13881,15%~20%,238,113,11316,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240418,1000~2500,14973,15%~20%,259,77,14339,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240419,2500~5000,14987,15%~20%,258,90,17027,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240420,2500~5000,16111,15%~20%,255,84,12318,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240421,2500~5000,17077,15%~20%,267,92,11632,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240422,2500~5000,18532,15%~20%,283,124,11887,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240423,2500~5000,16577,15%~20%,153,128,9817,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240424,2500~5000,15619,15%~20%,287,37,11334,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240425,2500~5000,17995,15%~20%,277,0,10340,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240426,2500~5000,18025,15%~20%,244,2,13301,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240427,2500~5000,17378,15%~20%,260,0,15816,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240428,2500~5000,16905,15%~20%,239,9,15196,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240429,2500~5000,16612,15%~20%,252,5,19012,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240430,2500~5000,22534,10%~15%,240,3,16768,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240501,1000~2500,15315,15%~20%,209,2,21471,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240502,1000~2500,16142,15%~20%,146,4,24911,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240503,2500~5000,19014,15%~20%,201,4,16845,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240504,2500~5000,15616,15%~20%,146,5,22448,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240505,2500~5000,19227,15%~20%,111,7,12259,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240506,2500~5000,20422,15%~20%,217,13,15510,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240507,2500~5000,18765,15%~20%,200,16,18834,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240508,2500~5000,16670,15%~20%,178,4,24598,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240509,2500~5000,16444,15%~20%,224,6,18907,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240510,2500~5000,18409,15%~20%,194,8,18681,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240511,2500~5000,16194,15%~20%,190,12,22128,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240512,2500~5000,19194,15%~20%,181,13,21798,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240513,2500~5000,19339,15%~20%,213,19,20358,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240514,2500~5000,20089,15%~20%,201,18,30833,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240515,2500~5000,18057,15%~20%,201,12,33730,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240516,2500~5000,17756,15%~20%,181,9,32846,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240517,2500~5000,16660,15%~20%,166,5,22171,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240518,2500~5000,16303,15%~20%,116,5,25413,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240519,2500~5000,19252,15%~20%,89,12,30885,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240520,2500~5000,20246,15%~20%,82,11,27799,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240521,2500~5000,19862,15%~20%,68,7,30451,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240522,2500~5000,18845,15%~20%,54,12,19497,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240523,2500~5000,15490,15%~20%,44,14,11666,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240524,2500~5000,18093,10%~15%,41,10,8807,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240525,2500~5000,16012,15%~20%,40,10,8600,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240526,2500~5000,21498,10%~15%,28,4,16520,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240527,2500~5000,18118,15%~20%,20,0,25770,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240528,1000~2500,15686,15%~20%,19,0,10987,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240529,1000~2500,15430,15%~20%,19,0,9684,达多多_商品总体销量历史_2斤装山茶花沐浴露香水氛留香持久补水保湿大容量家庭装男女国货
20240301,1000~2500,2761,30%+,382,5,172,达多多_商品总体销量历史_316不锈钢水果保鲜盒冰箱烤箱加热耐高温不串味三个装
